trial,response_time,accuracy,decision_time,choice,final_evidence
420,1.1070000000000007,1,0.8570000000000007,1,1.0046273409786755
421,1.9109999999999279,1,1.6609999999999279,1,1.00555375362042
422,2.6269999999998492,1,2.3769999999998492,1,1.032999330267682
423,1.5259999999999703,0,1.2759999999999703,-1,-1.0155027031740564
424,1.3069999999999944,0,1.0569999999999944,1,1.0439952784895212
425,0.5710000000000002,1,0.32100000000000023,1,1.0440633559710006
426,1.7529999999999453,1,1.5029999999999453,-1,-1.0226394399821361
427,0.5920000000000003,1,0.34200000000000025,-1,-1.015906387734903
428,1.1730000000000007,1,0.9230000000000007,1,1.029739750989113
429,3.25,0,3.0,0,0.1391277323642659
430,0.7990000000000004,1,0.5490000000000004,-1,-1.0018639236313756
431,0.6900000000000004,1,0.44000000000000034,1,1.0007850117821842
432,1.3709999999999873,1,1.1209999999999873,1,1.0001958653345426
433,0.5900000000000003,0,0.34000000000000025,-1,-1.0155330841368104
434,3.25,0,3.0,0,0.2675825175044315
435,0.7030000000000003,0,0.45300000000000035,-1,-1.0013728449590305
436,2.865999999999823,0,2.615999999999823,-1,-1.0148813335161089
437,0.4860000000000002,1,0.23600000000000018,-1,-1.0060913231818516
438,2.5229999999998607,1,2.2729999999998607,1,1.0079994489685848
439,0.8630000000000004,1,0.6130000000000004,1,1.007048325605864
440,0.9610000000000005,1,0.7110000000000005,1,1.0122707221650016
441,0.7550000000000003,0,0.5050000000000003,-1,-1.0215982980839524
442,1.3799999999999863,1,1.1299999999999863,1,1.0114157254998841
443,0.7880000000000004,0,0.5380000000000004,-1,-1.0340292980998647
444,0.6560000000000004,1,0.4060000000000003,1,1.0208609554038588
445,2.037999999999914,1,1.7879999999999139,1,1.0430222265415128
446,1.9199999999999269,0,1.6699999999999269,-1,-1.01348370526616
447,1.791999999999941,1,1.541999999999941,-1,-1.014613943196537
448,0.8040000000000004,1,0.5540000000000004,-1,-1.0315880071161567
449,0.5000000000000002,1,0.25000000000000017,1,1.006099436772527
450,1.4139999999999826,1,1.1639999999999826,1,1.0402963333910034
451,1.5149999999999715,1,1.2649999999999715,-1,-1.0056840615917915
452,0.6900000000000004,1,0.44000000000000034,1,1.0064163484570476
453,2.047999999999913,1,1.7979999999999128,-1,-1.0017177360548817
454,0.5290000000000001,1,0.2790000000000002,1,1.0435092266340242
455,0.7220000000000004,1,0.47200000000000036,1,1.030262656877109
456,2.0109999999999166,1,1.7609999999999169,1,1.0102551501516581
457,1.1160000000000005,1,0.8660000000000007,1,1.0039626965499837
458,1.0830000000000006,1,0.8330000000000006,1,1.0451947650576248
459,0.6160000000000003,1,0.36600000000000027,1,1.0122023671389078
460,0.5810000000000002,1,0.33100000000000024,1,1.0012473867964338
461,0.8830000000000005,1,0.6330000000000005,1,1.0541163318473339
462,0.9740000000000005,0,0.7240000000000005,-1,-1.0309049301756743
463,0.6130000000000002,0,0.36300000000000027,-1,-1.0030332542442453
464,1.2969999999999955,0,1.0469999999999955,-1,-1.0265060060266193
465,2.9239999999998165,1,2.6739999999998165,1,1.0021214204274747
466,1.9769999999999206,1,1.7269999999999206,-1,-1.0423237655024562
467,2.6129999999998508,0,2.3629999999998508,1,1.0191470087136454
468,2.239999999999892,1,1.9899999999998916,1,1.0066122380987639
469,1.745999999999946,0,1.495999999999946,-1,-1.0571002996597176
470,1.0170000000000006,1,0.7670000000000006,1,1.0030408246521088
471,0.7800000000000004,1,0.5300000000000004,1,1.0012769960877401
472,1.2859999999999967,1,1.0359999999999967,1,1.0158403018007582
473,0.4760000000000002,1,0.22600000000000017,-1,-1.0243423492440196
474,2.134999999999903,1,1.8849999999999032,-1,-1.0045480457593141
475,2.481999999999865,1,2.231999999999865,1,1.02888021949307
476,1.61999999999996,0,1.36999999999996,-1,-1.0127275092567647
477,1.6329999999999585,0,1.3829999999999585,-1,-1.0088127887156555
478,1.0240000000000005,0,0.7740000000000006,-1,-1.0040542345109786
479,0.5300000000000002,1,0.2800000000000002,-1,-1.026365745299793
480,1.1720000000000006,0,0.9220000000000007,-1,-1.0059367545665328
481,0.9940000000000005,1,0.7440000000000005,-1,-1.0245163631593275
482,0.8000000000000004,1,0.5500000000000004,1,1.0118190846409811
483,2.142999999999902,1,1.8929999999999023,-1,-1.0331574362053522
484,1.3399999999999908,1,1.0899999999999908,1,1.0023989035171832
485,2.34799999999988,1,2.09799999999988,1,1.0132337806125276
486,0.8360000000000004,1,0.5860000000000004,-1,-1.0137411196846637
487,0.4550000000000002,0,0.20500000000000015,-1,-1.0201830898358797
488,1.310999999999994,0,1.060999999999994,-1,-1.0073470161856175
489,0.5940000000000003,0,0.34400000000000025,1,1.0082914700439347
490,0.9640000000000005,0,0.7140000000000005,-1,-1.0365337241677344
491,0.4690000000000002,0,0.21900000000000017,-1,-1.0152611640053735
492,0.9490000000000005,0,0.6990000000000005,-1,-1.010860486155251
493,0.7560000000000003,0,0.5060000000000003,1,1.0022453601677215
494,1.2530000000000003,0,1.0030000000000003,-1,-1.0156987559068547
495,1.2849999999999968,1,1.0349999999999968,1,1.0030172833482773
496,0.5880000000000003,1,0.33800000000000024,1,1.0252009744759427
497,1.2889999999999964,0,1.0389999999999964,-1,-1.0124627258906211
498,0.9930000000000005,1,0.7430000000000005,1,1.0033363334440613
499,2.394999999999875,1,2.144999999999875,1,1.023320007814259
500,0.6820000000000004,0,0.43200000000000033,-1,-1.03370521329289
501,0.5210000000000001,1,0.2710000000000002,1,1.0251664216531042
502,0.6430000000000002,0,0.3930000000000003,-1,-1.0044799835087346
503,2.4779999999998656,0,2.2279999999998656,-1,-1.042849957610092
504,1.3449999999999902,1,1.0949999999999902,-1,-1.028499254826986
505,1.2440000000000007,1,0.9940000000000008,1,1.074795984337096
506,2.5889999999998534,0,2.3389999999998534,-1,-1.056617788800492
507,0.5290000000000001,1,0.2790000000000002,-1,-1.0087296476410625
508,0.7540000000000003,0,0.5040000000000003,-1,-1.03219009374312
509,1.2500000000000007,1,1.0000000000000007,1,1.0015725216757403
510,0.7420000000000004,1,0.4920000000000004,-1,-1.0043920799225745
511,2.25799999999989,1,2.00799999999989,-1,-1.0391914618183016
512,1.1790000000000007,1,0.9290000000000007,1,1.0079992310929178
513,0.9660000000000005,0,0.7160000000000005,1,1.0031078746592523
514,0.9510000000000005,1,0.7010000000000005,1,1.000463103346858
515,1.9669999999999217,1,1.7169999999999217,1,1.0336703863754464
516,0.6640000000000004,1,0.4140000000000003,-1,-1.0001670247312053
517,0.7650000000000003,1,0.5150000000000003,1,1.0740660869902618
518,0.43500000000000016,1,0.18500000000000014,-1,-1.0073498695836745
519,0.43400000000000016,0,0.18400000000000014,1,1.0146401877074018
520,1.89199999999993,0,1.64199999999993,-1,-1.014028198472201
521,0.5220000000000002,0,0.2720000000000002,-1,-1.0187052950790334
522,0.7590000000000003,1,0.5090000000000003,1,1.0078108773137042
523,1.0840000000000005,1,0.8340000000000006,1,1.00150879062546
524,2.0139999999999167,1,1.7639999999999165,1,1.0001351427508338
525,0.8470000000000004,1,0.5970000000000004,-1,-1.0052112071278723
526,2.0319999999999148,0,1.7819999999999145,1,1.0196090000238462
527,0.43800000000000017,0,0.18800000000000014,-1,-1.023425105824425
528,0.9650000000000005,1,0.7150000000000005,-1,-1.0197381230243594
529,3.1669999999997898,1,2.9169999999997898,1,1.003365435231371
530,0.40000000000000013,1,0.1500000000000001,1,1.0288893961277088
531,0.7580000000000003,1,0.5080000000000003,1,1.015996840038699
532,0.8910000000000005,1,0.6410000000000005,1,1.0008513325333512
533,0.5870000000000002,1,0.33700000000000024,1,1.0220745568057887
534,1.4139999999999826,0,1.1639999999999826,-1,-1.027192826006975
535,1.7089999999999501,0,1.4589999999999501,-1,-1.0165198729595433
536,0.6710000000000003,0,0.4210000000000003,-1,-1.0104840097630565
537,0.7030000000000003,0,0.45300000000000035,-1,-1.0101426608232975
538,1.0280000000000005,1,0.7780000000000006,-1,-1.0088684212037236
539,0.4740000000000002,1,0.22400000000000017,1,1.000462038269233
540,0.5280000000000002,0,0.2780000000000002,-1,-1.0065978985761754
541,0.4660000000000002,1,0.21600000000000016,1,1.0087585426632608
542,1.1720000000000006,1,0.9220000000000007,1,1.0187231901398457
543,0.6200000000000003,1,0.3700000000000003,1,1.0237823421803944
544,2.6779999999998436,1,2.4279999999998436,1,1.0072596340616733
545,1.1450000000000007,1,0.8950000000000007,1,1.0285583321046494
546,1.592999999999963,0,1.342999999999963,-1,-1.0326248571243357
547,1.0100000000000007,1,0.7600000000000006,1,1.0137503303557285
548,0.6270000000000002,1,0.3770000000000003,-1,-1.0370453190269344
549,0.9910000000000005,0,0.7410000000000005,-1,-1.0273147421216642
550,0.9150000000000005,1,0.6650000000000005,-1,-1.0287891821371355
551,0.9620000000000005,1,0.7120000000000005,1,1.0069699454111536
552,0.3750000000000001,1,0.12500000000000008,1,1.0084655274645578
553,0.5410000000000001,1,0.2910000000000002,-1,-1.0082851956635137
554,0.5800000000000003,1,0.33000000000000024,1,1.0354348674183558
555,0.8110000000000004,1,0.5610000000000004,1,1.007690089608141
556,0.7490000000000003,0,0.4990000000000004,1,1.0062004144575198
557,1.7439999999999463,1,1.4939999999999463,-1,-1.0012588294059757
558,1.0340000000000007,1,0.7840000000000006,1,1.0248375710730728
559,2.2419999999998916,0,1.9919999999998914,-1,-1.0001198192524914
560,0.6190000000000002,0,0.36900000000000027,1,1.0038170511712716
561,0.5080000000000002,1,0.2580000000000002,1,1.0284020631403226
562,2.491999999999864,0,2.241999999999864,-1,-1.0070925004457492
563,1.2769999999999977,1,1.0269999999999977,-1,-1.0096253182265795
564,0.6760000000000004,1,0.4260000000000003,-1,-1.0884409754322144
565,1.43799999999998,1,1.18799999999998,1,1.0252786175340085
566,1.7839999999999419,1,1.5339999999999419,1,1.0294137983238867
567,0.9740000000000005,1,0.7240000000000005,-1,-1.0165612439903031
568,0.39600000000000013,1,0.1460000000000001,-1,-1.0411961650623232
569,1.4539999999999782,1,1.2039999999999782,-1,-1.0175422465439519
570,1.0440000000000005,0,0.7940000000000006,1,1.0187481532532077
571,0.6450000000000002,1,0.3950000000000003,-1,-1.0224940775112965
572,0.6610000000000003,1,0.4110000000000003,1,1.0046911624109613
573,1.1010000000000006,1,0.8510000000000006,-1,-1.0476295820834798
574,1.2520000000000004,1,1.0020000000000004,1,1.016374390193793
575,0.7100000000000004,1,0.46000000000000035,1,1.0105147865084116
576,1.291999999999996,1,1.041999999999996,1,1.0245088144284211
577,0.4980000000000002,1,0.2480000000000002,1,1.0128436971911037
578,1.1900000000000008,0,0.9400000000000007,-1,-1.0055509843815793
579,1.5539999999999672,1,1.3039999999999672,-1,-1.00163224771205
580,1.5069999999999724,1,1.2569999999999724,1,1.035401227169999
581,3.25,0,3.0,0,-0.3625473143080851
582,0.7150000000000003,1,0.46500000000000036,1,1.0599430974574635
583,0.7970000000000004,1,0.5470000000000004,1,1.002073443931952
584,0.9400000000000005,1,0.6900000000000005,1,1.011680078069274
585,0.8830000000000005,1,0.6330000000000005,1,1.0689159322316846
586,1.0690000000000006,1,0.8190000000000006,-1,-1.0084892460622945
587,1.0280000000000005,1,0.7780000000000006,1,1.0324649613170904
588,3.25,0,3.0,0,-0.04263864085097799
589,0.40000000000000013,1,0.1500000000000001,1,1.0031773825409025
590,0.4560000000000002,1,0.20600000000000016,1,1.0408505862280404
591,1.4979999999999734,1,1.2479999999999734,1,1.0269962580569136
592,1.0310000000000006,1,0.7810000000000006,-1,-1.031122768143461
593,0.8090000000000004,0,0.5590000000000004,-1,-1.0067732497580963
594,1.1990000000000007,1,0.9490000000000007,1,1.0218827186659656
595,0.6240000000000003,1,0.3740000000000003,-1,-1.0128196107507383
596,1.1980000000000008,0,0.9480000000000007,-1,-1.003404710984175
597,0.5270000000000001,1,0.2770000000000002,-1,-1.0035965934372504
598,0.6520000000000004,1,0.4020000000000003,1,1.0078867093366735
599,0.7140000000000004,0,0.46400000000000036,1,1.0045871460486726
600,3.235999999999782,0,2.985999999999782,-1,-1.0071761876079992
601,2.1179999999999053,1,1.867999999999905,-1,-1.0221643503293298
602,0.32900000000000007,1,0.07900000000000006,-1,-1.0122622879670042
603,0.4460000000000002,1,0.19600000000000015,-1,-1.002433864801998
604,0.6420000000000003,0,0.3920000000000003,-1,-1.0277840930481705
605,0.6050000000000002,1,0.35500000000000026,1,1.0011107541984487
606,0.7560000000000003,1,0.5060000000000003,1,1.0165959987218778
607,1.9219999999999267,0,1.6719999999999267,-1,-1.016461902957449
608,1.5079999999999723,1,1.2579999999999723,1,1.033431956171062
609,2.1189999999999047,1,1.868999999999905,1,1.0193003342134126
610,0.8960000000000005,1,0.6460000000000005,1,1.0352783628985283
611,1.0180000000000007,1,0.7680000000000006,1,1.0050204085438417
612,1.0890000000000006,0,0.8390000000000006,1,1.0008044890986487
613,0.5480000000000003,0,0.2980000000000002,-1,-1.0054639356428967
614,1.9699999999999214,1,1.7199999999999214,-1,-1.01353588890866
615,0.4930000000000002,1,0.2430000000000002,1,1.0141904665227108
616,1.2250000000000008,1,0.9750000000000008,-1,-1.0442998093743516
617,0.6100000000000003,1,0.36000000000000026,1,1.010065786224735
618,1.8799999999999313,1,1.6299999999999313,1,1.0181209974266423
619,1.1180000000000008,0,0.8680000000000007,1,1.0215157748054686
620,0.3500000000000001,0,0.10000000000000007,-1,-1.053197484166259
621,0.4830000000000002,0,0.23300000000000018,-1,-1.0299875592278198
622,1.3359999999999912,1,1.0859999999999912,-1,-1.0000618710178029
623,0.6950000000000003,1,0.44500000000000034,-1,-1.0080818523722095
624,1.2300000000000009,1,0.9800000000000008,1,1.0006851259758875
625,1.7249999999999484,1,1.4749999999999484,-1,-1.005047919705642
626,3.25,0,3.0,0,-0.20592071316513666
627,2.4699999999998665,1,2.2199999999998665,1,1.0293881053527896
628,1.4049999999999836,1,1.1549999999999836,-1,-1.0355081493763334
629,1.2510000000000006,0,1.0010000000000006,-1,-1.0001541329254335
630,0.5370000000000001,1,0.2870000000000002,1,1.0404466824618264
631,1.1920000000000006,1,0.9420000000000007,1,1.035493188126186
632,0.6690000000000003,1,0.4190000000000003,-1,-1.0026691883281889
633,0.4760000000000002,1,0.22600000000000017,1,1.0183079867097633
634,1.1490000000000007,1,0.8990000000000007,1,1.0096727290423892
635,0.7040000000000004,1,0.45400000000000035,-1,-1.0005152044545291
636,0.9800000000000005,1,0.7300000000000005,1,1.0071481385085381
637,0.8280000000000004,1,0.5780000000000004,1,1.0199392862344303
638,1.7439999999999463,0,1.4939999999999463,-1,-1.0025557912514178
639,0.5940000000000003,1,0.34400000000000025,-1,-1.0134101794380594
640,0.7460000000000004,1,0.4960000000000004,1,1.012712871049762
641,2.80199999999983,1,2.55199999999983,1,1.0073528819176487
642,3.2439999999997813,1,2.9939999999997813,1,1.0110956495389714
643,1.2320000000000007,1,0.9820000000000008,-1,-1.0409292291101537
644,0.5800000000000003,1,0.33000000000000024,1,1.0287778428035095
645,0.8580000000000004,1,0.6080000000000004,-1,-1.0395787453568677
646,2.054999999999912,1,1.804999999999912,1,1.0248072239653785
647,0.8970000000000005,1,0.6470000000000005,-1,-1.0066637593288938
648,1.7629999999999442,0,1.5129999999999442,-1,-1.0035054400270864
649,1.581999999999964,1,1.331999999999964,1,1.0141923821745011
650,1.9689999999999215,1,1.7189999999999215,1,1.0134955318156713
651,1.319999999999993,1,1.069999999999993,1,1.0031357895449275
652,0.5030000000000001,1,0.25300000000000017,1,1.0368766186814504
653,0.6300000000000003,1,0.3800000000000003,1,1.0271514783002416
654,0.9880000000000005,1,0.7380000000000005,-1,-1.0067708010927647
655,0.5060000000000002,1,0.25600000000000017,-1,-1.017017401249387
656,0.8770000000000004,0,0.6270000000000004,-1,-1.015652967559132
657,1.0710000000000006,1,0.8210000000000006,-1,-1.0078609809783226
658,0.5180000000000002,1,0.2680000000000002,1,1.0365224656921694
659,1.0980000000000008,0,0.8480000000000006,-1,-1.0355378704020517
660,1.4219999999999817,1,1.1719999999999817,1,1.0042341688878307
661,0.9680000000000005,1,0.7180000000000005,1,1.025485320150979
662,0.42700000000000016,1,0.17700000000000013,-1,-1.0065246904047833
663,0.5400000000000003,1,0.2900000000000002,1,1.0223111953408879
664,1.881999999999931,0,1.631999999999931,1,1.0061787984333743
665,1.0800000000000005,1,0.8300000000000006,-1,-1.0304403339550294
666,0.9030000000000005,0,0.6530000000000005,-1,-1.0405213957238078
667,0.9710000000000005,1,0.7210000000000005,1,1.007234256379434
668,0.8170000000000004,1,0.5670000000000004,1,1.002426675190595
669,1.492999999999974,1,1.242999999999974,-1,-1.019634271045932
670,1.2250000000000008,1,0.9750000000000008,1,1.0142283116753261
671,1.2000000000000006,1,0.9500000000000007,1,1.043166649718053
672,2.447999999999869,0,2.197999999999869,-1,-1.0775316656679055
673,0.3700000000000001,0,0.12000000000000009,-1,-1.1048260236222291
674,0.8440000000000004,0,0.5940000000000004,-1,-1.0268687428082932
675,1.7659999999999438,1,1.5159999999999438,-1,-1.002776513913819
676,0.5120000000000002,1,0.2620000000000002,1,1.0198861633343437
677,1.1630000000000007,1,0.9130000000000007,1,1.0007010879821745
678,1.7689999999999435,0,1.5189999999999435,-1,-1.0024038166625486
679,0.43800000000000017,1,0.18800000000000014,-1,-1.013356258093561
680,1.0280000000000005,1,0.7780000000000006,1,1.0103971437648345
681,0.9520000000000005,1,0.7020000000000005,-1,-1.037104892525434
682,0.5140000000000002,1,0.2640000000000002,1,1.0529083715163994
683,0.5990000000000002,1,0.34900000000000025,1,1.0391284246577879
684,1.1410000000000007,1,0.8910000000000007,1,1.0059712203227642
685,0.5370000000000001,1,0.2870000000000002,1,1.0262510950711248
686,0.5740000000000003,1,0.32400000000000023,1,1.040380146225388
687,0.4590000000000002,0,0.20900000000000016,1,1.0269796941636984
688,1.3999999999999841,0,1.1499999999999841,1,1.0025458780796401
689,1.1060000000000008,1,0.8560000000000006,1,1.0193295945915648
690,0.9030000000000005,1,0.6530000000000005,1,1.010526772364839
691,0.8940000000000005,1,0.6440000000000005,1,1.0337758300359512
692,2.1959999999998967,1,1.9459999999998965,-1,-1.0247703597403786
693,0.8460000000000004,1,0.5960000000000004,1,1.0109985588776138
694,0.6330000000000002,1,0.3830000000000003,1,1.0328912324081492
695,2.7809999999998323,1,2.5309999999998323,1,1.0114906335097549
696,1.3979999999999844,1,1.1479999999999844,1,1.029514885326058
697,0.8880000000000005,1,0.6380000000000005,-1,-1.0015260850612968
698,0.4970000000000002,1,0.2470000000000002,-1,-1.0053311611383977
699,0.9930000000000005,1,0.7430000000000005,-1,-1.0228058187105136
700,1.6079999999999612,1,1.3579999999999612,1,1.0006621828234727
701,2.339999999999881,0,2.089999999999881,-1,-1.0128395676606265
702,0.9760000000000005,1,0.7260000000000005,-1,-1.0112458091907282
703,1.0820000000000007,1,0.8320000000000006,-1,-1.0895362989640278
704,1.7339999999999474,1,1.4839999999999474,1,1.0070463340207256
705,0.41200000000000014,0,0.16200000000000012,1,1.0534654246803248
706,0.5800000000000003,1,0.33000000000000024,-1,-1.0208854575963253
707,0.8200000000000004,0,0.5700000000000004,-1,-1.0003836131343373
708,0.5500000000000003,1,0.3000000000000002,1,1.0174915014046046
709,1.2220000000000009,1,0.9720000000000008,1,1.0272267865008662
710,0.3420000000000001,1,0.09200000000000007,-1,-1.0044206804033964
711,1.0540000000000007,1,0.8040000000000006,1,1.0431020924147187
712,0.5470000000000002,0,0.2970000000000002,1,1.047076439029622
713,0.8800000000000004,1,0.6300000000000004,1,1.0035919898702483
714,1.6439999999999573,1,1.3939999999999573,1,1.0282853825474492
715,1.0020000000000007,1,0.7520000000000006,1,1.0276840346146954
716,0.9930000000000005,1,0.7430000000000005,1,1.0142448818252436
717,0.9330000000000005,0,0.6830000000000005,-1,-1.034009994905451
718,0.6010000000000002,1,0.35100000000000026,1,1.0093311962519915
719,0.5250000000000001,0,0.2750000000000002,-1,-1.0079279650810953
720,1.4479999999999789,1,1.1979999999999789,-1,-1.0243556104253295
721,1.4309999999999807,1,1.1809999999999807,-1,-1.0117420423238883
722,2.4599999999998676,0,2.2099999999998676,1,1.0026720212990683
723,0.5670000000000002,1,0.3170000000000002,1,1.0212028624380478
724,0.5720000000000003,0,0.32200000000000023,-1,-1.0426676518184808
725,0.8920000000000005,1,0.6420000000000005,1,1.0423555282438446
726,1.0100000000000007,1,0.7600000000000006,-1,-1.001098838638954
727,0.5210000000000001,1,0.2710000000000002,1,1.0259581471485824
728,0.6460000000000004,0,0.3960000000000003,-1,-1.0003234613461969
729,1.273999999999998,1,1.023999999999998,-1,-1.0114473069530823
730,0.6940000000000004,0,0.44400000000000034,-1,-1.0002030977992162
731,0.6810000000000003,1,0.4310000000000003,1,1.0077308462010015
732,0.7820000000000004,1,0.5320000000000004,-1,-1.0183947191704807
733,0.5310000000000001,1,0.2810000000000002,1,1.0223599732201263
734,0.4840000000000002,1,0.23400000000000018,1,1.0200728380506212
735,1.3819999999999861,0,1.1319999999999861,1,1.034774254141872
736,1.9969999999999184,1,1.7469999999999184,-1,-1.0026267680923842
737,2.8609999999998235,0,2.6109999999998235,-1,-1.002498371521152
738,0.8570000000000004,1,0.6070000000000004,1,1.0226644596334376
739,0.8610000000000004,1,0.6110000000000004,1,1.040510938606287
740,1.5689999999999655,1,1.3189999999999655,1,1.0255530370896704
741,0.7650000000000003,1,0.5150000000000003,1,1.0229468843265719
742,1.1600000000000006,0,0.9100000000000007,1,1.029817244083525
743,1.8039999999999397,0,1.5539999999999397,1,1.0443561159263346
744,1.9719999999999211,0,1.7219999999999211,-1,-1.0208730104266972
745,1.8609999999999334,0,1.6109999999999334,-1,-1.002068503968125
746,1.1360000000000006,1,0.8860000000000007,1,1.0037297661062434
747,3.25,0,3.0,0,0.021014968511626177
748,3.25,0,3.0,0,-0.5212747341189307
749,0.3720000000000001,1,0.1220000000000001,-1,-1.0231025284670272
750,1.7229999999999486,1,1.4729999999999486,1,1.0375619043198845
751,0.8890000000000005,0,0.6390000000000005,-1,-1.0129420816567687
752,0.6030000000000002,1,0.35300000000000026,1,1.0145886322405613
753,0.9390000000000005,1,0.6890000000000005,1,1.008015432204243
754,1.5699999999999654,1,1.3199999999999654,-1,-1.0053432249855039
755,2.864999999999823,1,2.614999999999823,1,1.0338303431242228
756,0.5060000000000002,1,0.25600000000000017,1,1.0192759741502615
757,0.8610000000000004,1,0.6110000000000004,1,1.0137777076030317
758,1.5499999999999676,1,1.2999999999999676,1,1.0184594205426103
759,0.4900000000000002,0,0.24000000000000019,-1,-1.0364239284594041
760,0.7260000000000004,1,0.47600000000000037,1,1.0473755204235389
761,1.7769999999999426,1,1.5269999999999426,1,1.0129370095733528
762,1.7519999999999454,1,1.5019999999999454,1,1.0060611854428003
763,0.7500000000000003,1,0.5000000000000003,1,1.0134934511083664
764,0.6200000000000003,1,0.3700000000000003,1,1.0179708104956386
765,0.7900000000000004,1,0.5400000000000004,1,1.003025588595081
766,0.8680000000000004,1,0.6180000000000004,1,1.0231980989069887
767,0.8250000000000004,0,0.5750000000000004,-1,-1.0364988120163143
768,1.1930000000000007,1,0.9430000000000007,1,1.0090787311779925
769,1.2679999999999987,0,1.0179999999999987,1,1.0028706152018738
770,1.1690000000000007,0,0.9190000000000007,-1,-1.0005047345674212
771,0.5830000000000002,1,0.33300000000000024,1,1.0098450552962677
772,1.4329999999999805,1,1.1829999999999805,1,1.028201654696547
773,0.41800000000000015,1,0.16800000000000012,1,1.021476993033404
774,0.6230000000000002,0,0.3730000000000003,1,1.002845413200583
775,0.8170000000000004,1,0.5670000000000004,-1,-1.0043506597351113
776,1.518999999999971,1,1.268999999999971,1,1.0249804155821767
777,0.9320000000000005,1,0.6820000000000005,1,1.0090809615987264
778,0.6370000000000002,1,0.3870000000000003,1,1.0179088339663174
779,0.4490000000000002,1,0.19900000000000015,1,1.0360948502290799
780,0.4770000000000002,1,0.22700000000000017,1,1.0087760876111302
781,1.3689999999999876,1,1.1189999999999876,-1,-1.0217462053229063
782,2.5239999999998606,1,2.2739999999998606,-1,-1.0058705038944067
783,2.001999999999918,1,1.7519999999999178,1,1.007303704853255
784,1.1480000000000006,1,0.8980000000000007,-1,-1.0024033036730495
785,2.0639999999999112,1,1.813999999999911,1,1.0159660963530477
786,0.4440000000000002,0,0.19400000000000014,1,1.013893449887139
787,1.1560000000000006,1,0.9060000000000007,1,1.0004410036896152
788,0.42700000000000016,1,0.17700000000000013,1,1.018097148713454
789,1.6319999999999586,1,1.3819999999999586,-1,-1.0300310960091181
790,1.1120000000000005,0,0.8620000000000007,-1,-1.0047911353221393
791,1.3249999999999924,1,1.0749999999999924,1,1.0118420207802086
792,1.2799999999999974,0,1.0299999999999974,1,1.0648717796834766
793,3.246999999999781,0,2.996999999999781,-1,-1.0067258367589809
794,0.5230000000000001,0,0.2730000000000002,-1,-1.0417777132515573
795,0.8000000000000004,1,0.5500000000000004,1,1.0122022811824227
796,1.0170000000000006,1,0.7670000000000006,-1,-1.0101498314296022
797,0.6270000000000002,1,0.3770000000000003,1,1.015995891233885
798,0.7550000000000003,1,0.5050000000000003,1,1.0083422482255027
799,1.0720000000000005,1,0.8220000000000006,-1,-1.074225635871293
800,2.2779999999998877,1,2.0279999999998877,-1,-1.0208890028061766
801,1.3049999999999946,0,1.0549999999999946,-1,-1.0064087941030644
802,1.1330000000000007,1,0.8830000000000007,-1,-1.0428457166800313
803,0.9770000000000005,1,0.7270000000000005,-1,-1.0021589813334246
804,0.5160000000000002,1,0.2660000000000002,1,1.0174961195532495
805,1.9119999999999278,1,1.6619999999999278,1,1.0031063512453544
806,1.601999999999962,1,1.351999999999962,-1,-1.0130839208037097
807,0.5400000000000003,1,0.2900000000000002,1,1.0388815984204234
808,0.9020000000000005,1,0.6520000000000005,-1,-1.0215775425654514
809,0.4520000000000002,0,0.20200000000000015,1,1.0186975533736764
810,0.7660000000000003,1,0.5160000000000003,1,1.0165485642959167
811,1.9529999999999232,1,1.7029999999999232,1,1.010662485680098
812,0.5370000000000001,0,0.2870000000000002,-1,-1.0395505029554848
813,0.5050000000000001,0,0.25500000000000017,-1,-1.0060727195445245
814,0.9810000000000005,0,0.7310000000000005,1,1.0192714389940658
815,0.9750000000000005,1,0.7250000000000005,-1,-1.0089597123173057
816,0.7400000000000004,0,0.4900000000000004,-1,-1.0320233606023455
817,3.25,0,3.0,0,-0.5327037213954804
818,0.5550000000000002,1,0.3050000000000002,1,1.015196217881078
819,1.7069999999999503,0,1.4569999999999503,-1,-1.0068641310006636
820,0.8480000000000004,1,0.5980000000000004,-1,-1.022027465938388
821,0.6300000000000003,1,0.3800000000000003,1,1.004754236500138
822,1.0660000000000007,1,0.8160000000000006,1,1.0079695574195036
823,0.5310000000000001,1,0.2810000000000002,1,1.018789398652441
824,1.6179999999999601,0,1.3679999999999601,-1,-1.0004899272972236
825,0.6420000000000003,1,0.3920000000000003,1,1.0268021178573925
826,1.1100000000000008,1,0.8600000000000007,1,1.0367744498714493
827,0.7190000000000003,0,0.46900000000000036,-1,-1.0080756001062208
828,0.9520000000000005,1,0.7020000000000005,-1,-1.021834499614206
829,1.8119999999999388,1,1.5619999999999388,1,1.0246616719519501
830,0.4860000000000002,1,0.23600000000000018,-1,-1.0134568418529875
831,0.40400000000000014,0,0.1540000000000001,-1,-1.014036142062959
832,1.2420000000000009,1,0.9920000000000008,1,1.0220448683301464
833,2.7599999999998346,1,2.5099999999998346,1,1.0051191995029836
834,0.40100000000000013,1,0.1510000000000001,-1,-1.0126949948145278
835,0.5840000000000003,0,0.33400000000000024,-1,-1.0056097572249922
836,1.6329999999999585,1,1.3829999999999585,1,1.003267245057562
837,0.4840000000000002,1,0.23400000000000018,1,1.0161609251425499
838,2.7049999999998406,1,2.4549999999998406,1,1.0159576172836795
